alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,metric极,metric极速_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min,极速test_type
,{},,"{'temp_C': 565, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 1.5, 'atmosphere': None}",f3d26e0011ce,,,recrystallization anneal was done at 565°C for 1.5 h,process,,,,text,recrystallization anneal,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,,,,,,,
,{},,"{'temp_C': 565, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 1.5, 'atmosphere': None}",f3d26e0011ce,,density,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,text,recrystallization anneal,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,,,,,,,
,{},,"{'temp_C': 565, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 1.5, 'atmosphere': None}",f3d26e0011ce,,specific_heat,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,text,recrystallization anneal,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,,,,,,,
,{},,"{'temp_C': 565, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 1.5, 'atmosphere': None}",f3d26e0011ce,,thermal_conductivity,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,text,recrystallization anneal,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,,,,,,,
,{},,"{'temp_C': 565, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 1.5, 'atmosphere': None}",f3d26e0011ce,,elastoplastic_model,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,text,recrystallization anneal,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,,,,,,,
,{},,"{'temp_C': 565, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 1.5, 'atmosphere': None}",f3d26e0011ce,,thermal_expansion,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,text,recrystallization anneal,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,,,,,,,
,{},,"{'temp_C': 565, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 1.5, 'atmosphere': None}",f3d26e0011ce,,irradiation_creep,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,text,recrystallization anneal,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,,,,,,,
,{},,"{'temp_C': 565, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 1.5, 'atmosphere': None}",f3d26e0011ce,,irradiation_swelling,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,text,recrystallization anneal,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,,,,,,,
,{},,"{'temp_C': 565, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 1.5, 'atmosphere': None}",f3d26e0011ce,,corrosion,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,text,recrystallization anneal,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,,,,,,,
,{},,"{'temp_C': 565, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 1.5, 'atmosphere': None}",f3d26e0011ce,,hardening,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,text,recrystallization anneal,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}","tin, niobium, and iron","{'temp_C': None, 'medium': 'pure water and steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2dbd2d68062,high,corrosion,An advanced Zircaloy cladding containing niobium has been developed and tested extensively both in long-term out-of-pile autoclave exposures and through high burnup irradiation in a pressurized water reactor (PwR) environment,judgement,,,,abstract,fabricated,corrosion rate,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,autoclave testing,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': 'pure water and steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2dbd2d68062,,density,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,fabricated,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': 'pure water and steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2dbd2d68062,,specific_heat,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,fabricated,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': 'pure water and steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2dbd2d68062,,thermal_conductivity,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,fabricated,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': 'pure water and steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2dbd2d68062,,elastoplastic_model,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,fabricated,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': 'pure water and steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2dbd2d68062,,thermal_expansion,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,fabricated,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': 'pure water and steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2dbd2d68062,,irradiation_creep,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,fabricated,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': 'pure water and steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2dbd2d68062,,irradiation_swelling,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,fabricated,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': 'pure water and steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2dbd2d68062,,hardening,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,fabricated,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
Zr-Nb binary,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'd极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f2f64a2c8b48,high,corrosion,Additional autoclave testing in LiOH solutions indicated a marked sensitivity of the Nb binaries to accelerated corrosion,judgement,,,,abstract,,corrosion,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,autoclave testing,,,,,
Zr-Nb binary,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'd极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f2f64a2c8b48,,density,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Zr-Nb binary,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'd极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f2f64a2c8b48,,specific_heat,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Zr-Nb binary,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'd极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f2f64a2c8b48,,thermal_conductivity,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Zr-Nb binary,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'd极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f2f64a2c8b48,,elastoplastic_model,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Zr-Nb binary,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'd极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f2f64a2c8b48,,thermal_expansion,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Zr-Nb binary,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'd极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f2f64a2c8b48,,irradiation_creep,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Zr-Nb binary,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'd极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f2f64a2c8b48,,irradiation_swelling,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Zr-Nb binary,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'd极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f2f64a2c8b48,,hardening,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Sn-NbFe alloy,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time极': None, 'atmosphere': None}",b440495b0e5e,high,corrosion,in these solutions only the Sn-NbFe alloy was superior to Zircaloy-4,,judgement,,,abstract,,corrosion,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,autoclave testing,,,,,
Sn-NbFe alloy,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time极': None, 'atmosphere': None}",b440495b0e5e,,density,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Sn-NbFe alloy,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time极': None, 'atmosphere': None}",b440495b0e5e,,specific_heat,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Sn-NbFe alloy,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time极': None, 'atmosphere': None}",b440495b0e5e,,thermal_conductivity,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Sn-NbFe alloy,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time极': None, 'atmosphere': None}",b440495b0e5e,,elastoplastic_model,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Sn-NbFe alloy,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time极': None, 'atmosphere': None}",b440495b0e5e,,thermal_expansion,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Sn-NbFe alloy,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time极': None, 'atmosphere': None}",b440495b0e5e,,irradiation_creep,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Sn-NbFe alloy,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time极': None, 'atmosphere': None}",b440495b0e5e,,irradiation_swelling,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
Sn-NbFe alloy,{},,"{'temp_C': None, 'medium': 'LiOH solutions', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time极': None, 'atmosphere': None}",b440495b0e5e,,hardening,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': 'PWR environment', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",61d256e9bbc2,high,,"Experimental fuel assemblies with cladding of the advanced alloys were examined after one, three, and four cycles in the BR-3 reactor",condition,,,,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,irradiation testing,,,,,
,{},,"{'temp_C': None, 'medium': 'PWR environment', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",61d256e9bbc2,,density,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
,{},,"{'temp_C': None, 'medium': 'PWR environment', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",61d256e9bbc2,,specific_heat,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
,{},,"{'temp_C': None, 'medium': 'PWR environment', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",61d256e9bbc2,,thermal_conductivity,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
,{},,"{'temp_C': None, 'medium': 'PWR environment', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",61d256e9bbc2,,elastoplastic_model,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
,{},,"{'temp_C': None, 'medium': 'PWR environment', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",61d256e9bbc2,,thermal_expansion,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
,{},,"{'temp_C': None, 'medium': 'PWR environment', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",61d256e9bbc2,,irradiation_creep,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
,{},,"{'temp_C': None, 'medium': 'PWR environment', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",61d256e9bbc2,,irradiation_swelling,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
,{},,"{'temp_C': None, 'medium': 'PWR environment', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",61d256e9bbc2,,corrosion,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
,{},,"{'temp_C': None, 'medium': 'PWR environment', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",61d256e9bbc2,,hardening,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,cladding,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 66, 'atmosphere': None}",99e06206371f,high,,Rod average burnups of up to 71 GWD/MTU were obtained with total residence times of up to 66 months,measurement,,,,abstract,,burnup,GWD/MTU,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,irradiation testing,GWD/MTU,71,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 66, 'atmosphere': None}",99e06206371f,,density,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 66, 'atmosphere': None}",99e06206371f,,specific_heat,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 66, 'atmosphere': None}",99e06206371f,,thermal_conductivity,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 66, 'atmosphere': None}",99e06206371f,,elastoplastic_model,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 66, 'atmosphere': None}",99e06206371f,,thermal_expansion,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 66, 'atmosphere': None}",99e06206371f,,irradiation_creep,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 66, 'atmosphere': None}",99e06206371f,,irradiation_swelling,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 66, 'atmosphere': None}",99e06206371f,,corrosion,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 66, 'atmosphere': None}",99e06206371f,,hardening,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk5,,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",Sn-Nb-Fe,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,irradiation_swelling,"The Sn-Nb-Fe alloy, called ZIRLO@, also displayed lower irradiation growth and creep than the others",judgement,,,,abstract,,irradiation growth,,STP1023-EB-Zirconium in the Nuclear Industry_8极 Volume_017_chunk5,,irradiation testing,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8极 Volume_017_chunk5,,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8极 Volume_017_chunk5,,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8极 Volume_017_chunk5,,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8极 Volume_017_chunk5,,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8极 Volume_017_chunk5,,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8极 Volume_017_chunk5,,,,,,,
ZIRLO,"{'Sn': {'value': None, 'unit': None}, 'Nb': {'value': None, 'unit': None}, 'Fe': {'value': None, 'unit': None}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,,auto_filled_domain_placeholder,abstract,,,,STP1023-EB-Zirconium in the Nuclear Industry_8极 Volume_017_chunk5,,,,,,,
