alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,test极_type,unit,value,value_max,value_min,极process_step
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrided,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrided,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrided,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrided,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrided,,,,,,,
,{},,"{'temp_C': 277, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3b61e10e4174,,hardening,a steep brittle-ductile transition was observed at about 550 K,observation,,Text,,brittle-ductile transition,K,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,burst test,,K,550,,,
,{},,"{'temp_C': 277, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3b61e10e4174,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 277, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3b61e10e4174,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 277, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3b61e10e4174,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 277, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3b61e10e4174,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 277, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3b61e10e4174,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 277, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3b61e10e4174,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 277, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3b61e10e4174,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 277, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3b61e10e4174,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,hardening,fracture toughness K_C was independent of hydride concentration in the upper shelf region at 573 K,independence,,Text,,fracture toughness,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,burst test,,,,,,
,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,radial hydrides,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"J-R curves showed a strong dependence on specimen width (i.e., they showed steeper and higher plateaus with increased specimen width)",dependence,,Text,,J-R curve,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,compact tension test,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,Both of these values for compact specimens increased with width and asymptotically approached those for the pressure tubes,trend,,Text,,fracture toughness,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,compact tension test,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e983e0622146,,hardening,"fracture toughness at the maximum load, K_C or J_max, showed a strong dependence on specimen width",极dependence,,Text,,fracture toughness,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,compact tension test,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e983e0622146,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e983e0622146,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e983e0622146,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e983e0622146,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e983e0622146,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e983e0622146,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e983e0622146,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e983e0622146,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,elastoplastic_model,The Failure Assessment Diagram in which the Dugdale model was used gave a good estimation of unstable fracture for the as-received material at room temperature,judgement,,Text,,fracture assessment,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk6,as-received,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,Does the measured upper shelf fracture toughness depend on the initial crack length of the burst specimen?,judgement,,discussion,,upper shelf fracture toughness,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk7,,fracture toughness,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,discussion,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk7,,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,discussion,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk7,,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,discussion,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk7,,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,discussion,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk7,,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,discussion,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk7,,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,discussion,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk7,,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,discussion,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk7,,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,discussion,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_009_chunk7,,,,,,,,
